new_id,itemid
20765,618387002
20766,618387003
20767,618387004
20768,618389001
20769,618389005
20770,618395003
20771,618395004
20772,618395008
20773,618395011
20774,618398001
20775,618398002
20776,618398003
20777,618398005
20778,618398006
20779,618398007
20780,618398008
20781,618398012
20782,618398013
20783,618398015
20784,618398016
20785,618399002
20786,618399004
20787,618399005
20788,618399008
20789,618399010
20790,618426001
20791,618426002
20792,618428003
20793,618430001
20794,618451002
20795,618471001
20796,618475001
20797,618476003
20798,618476004
20799,618480001
20800,618480002
20801,618480003
20802,618480005
20803,618480006
20804,618480007
20805,618488001
20806,618533001
20807,618538001
20808,618624001
20809,618650001
20810,618650002
20811,618655004
20812,618655005
20813,618655006
20814,618657002
20815,618670001
20816,618682004
20817,618682008
20818,618685001
20819,618689001
20820,618690001
20821,618690002
20822,618690004
20823,618699001
20824,618714001
20825,618726001
20826,618727001
20827,618730001
20828,618749001
20829,618750001
20830,618757001
20831,618760001
20832,618765001
20833,618770005
20834,618778001
20835,618780001
20836,618780002
20837,618784002
20838,618790001
20839,618800001
20840,618800002
20841,618800003
20842,618800004
20843,618800006
20844,618800007
20845,618800008
20846,618800009
20847,618800013
20848,618803002
20849,618807001
20850,618809001
20851,618821001
20852,618838001
20853,618839001
20854,618839002
20855,618839003
20856,618839004
20857,618840001
20858,618840003
20859,618840004
20860,618840005
20861,618840008
20862,618841001
20863,618841002
20864,618844001
20865,618857001
20866,618875001
20867,618894011
20868,618894013
20869,618899001
20870,618899006
20871,618899007
20872,618899009
20873,618907001
20874,618917001
20875,618917009
20876,618935001
20877,618942001
20878,618942004
20879,618942005
20880,618942006
20881,618950004
20882,618956001
20883,619071001
20884,619075001
20885,619075002
20886,619081001
20887,619081002
20888,619087003
20889,619087004
20890,619087006
20891,619087007
20892,619087009
20893,619087010
20894,619087012
20895,619110001
20896,619110002
20897,619138001
20898,619138002
20899,619148001
20900,619148002
20901,619148005
20902,619158001
20903,619175003
20904,619175004
20905,619176001
20906,619180001
20907,619184002
20908,619186001
20909,619186002
20910,619190001
20911,619192001
20912,619192002
20913,619197001
20914,619198001
20915,619198003
20916,619199001
20917,619199002
20918,619207001
20919,619207002
20920,619208001
20921,619208002
20922,619209001
20923,619210001
20924,619215004
20925,619222001
20926,619229001
20927,619229002
20928,619229003
20929,619229004
20930,619229007
20931,619229008
20932,619229009
20933,619230001
20934,619234001
20935,619234004
20936,619234005
20937,619234007
20938,619234011
20939,619234012
20940,619235001
20941,619235002
20942,619236001
20943,619241001
20944,619241002
20945,619249001
20946,619258001
20947,619258002
20948,619261001
20949,619261002
20950,619262001
20951,619273001
20952,619273002
20953,619280001
20954,619280002
20955,619280007
20956,619280008
20957,619280009
20958,619285001
20959,619285002
20960,619285004
20961,619285005
20962,619287001
20963,619287003
20964,619287005
20965,619291001
20966,619291002
20967,619293001
20968,619304001
20969,619324001
20970,619324003
20971,619347001
20972,619350001
20973,619350002
20974,619353003
20975,619353006
20976,619353007
20977,619353008
20978,619353009
20979,619374001
20980,619403001
20981,619406001
20982,619412001
20983,619431001
20984,619433001
20985,619451002
20986,619451003
20987,619451004
20988,619455003
20989,619464002
20990,619464003
20991,619464004
20992,619464009
20993,619464010
20994,619464011
20995,619468001
20996,619472002
20997,619481001
20998,619496004
20999,619499001
21000,619499002
21001,619499003
21002,619499005
21003,619502001
21004,619502002
21005,619502005
21006,619506001
21007,619506002
21008,619506004
21009,619506006
21010,619506007
21011,619515001
21012,619538001
21013,619538002
21014,619540001
21015,619547001
21016,619552001
21017,619552002
21018,619552003
21019,619552004
21020,619552005
21021,619553002
21022,619559001
21023,619561002
21024,619561010
21025,619561012
21026,619561014
21027,619561015
21028,619561016
21029,619561017
21030,619561018
21031,619561020
21032,619561021
21033,619561025
21034,619562001
21035,619566001
21036,619570002
21037,619573001
21038,619580001
21039,619580006
21040,619580007
21041,619580008
21042,619580009
21043,619592001
21044,619595001
21045,619595002
21046,619595003
21047,619595004
21048,619595005
21049,619601002
21050,619601003
21051,619601004
21052,619601005
21053,619601006
21054,619601007
21055,619601008
21056,619601009
21057,619601010
21058,619601011
21059,619601012
21060,619601013
21061,619619001
21062,619623001
21063,619623002
21064,619636001
21065,619636002
21066,619636003
21067,619655001
21068,619660001
21069,619660002
21070,619685001
21071,619685002
21072,619690002
21073,619693002
21074,619695001
21075,619696001
21076,619711002
21077,619715001
21078,619718001
21079,619720001
21080,619727002
21081,619727003
21082,619728001
21083,619736001
21084,619739002
21085,619739004
21086,619739006
21087,619739008
21088,619739016
21089,619739023
21090,619739024
21091,619739025
21092,619739026
21093,619739029
21094,619739030
21095,619739032
21096,619739034
21097,619739035
21098,619739036
21099,619739037
21100,619739054
21101,619739057
21102,619739058
21103,619739062
21104,619739064
21105,619739065
21106,619739066
21107,619739068
21108,619739078
21109,619739080
21110,619739082
21111,619739085
21112,619739086
21113,619739087
21114,619739088
21115,619739089
21116,619739090
21117,619739091
21118,619739092
21119,619739093
21120,619739094
21121,619739097
21122,619739098
21123,619764001
21124,619764002
21125,619764003
21126,619764005
21127,619764007
21128,619764008
21129,619764009
21130,619764010
21131,619764011
21132,619764012
21133,619764013
21134,619764021
21135,619764022
21136,619764023
21137,619764024
21138,619764026
21139,619764027
21140,619764029
21141,619764030
21142,619764031
21143,619764032
21144,619764033
21145,619764035
21146,619764037
21147,619764038
21148,619764039
21149,619764040
21150,619764041
21151,619764042
21152,619764043
21153,619767001
21154,619777001
21155,619777004
21156,619777005
21157,619777006
21158,619777007
21159,619778001
21160,619778002
21161,619782014
21162,619782015
21163,619782016
21164,619784002
21165,619786001
21166,619786002
21167,619797001
21168,619799001
21169,619801002
21170,619807002
21171,619808002
21172,619809001
21173,619822001
21174,619822002
21175,619822003
21176,619822005
21177,619822008
21178,619825001
21179,619825002
21180,619825004
21181,619829001
21182,619829002
21183,619829004
21184,619847001
21185,619869005
21186,619869006
21187,619869007
21188,619878003
21189,619881001
21190,619881005
21191,619881007
21192,619881009
21193,619884001
21194,619884007
21195,619884012
21196,619884014
21197,619884015
21198,619884016
21199,619884017
21200,619884018
21201,619884019
21202,619884020
21203,619884023
21204,619900001
21205,619904001
21206,619905001
21207,619905003
21208,619907001
21209,619907002
21210,619907003
21211,619907005
21212,619918001
21213,619918002
21214,619918003
21215,619918004
21216,619918005
21217,619923001
21218,619962001
21219,619966002
21220,619973001
21221,619978001
21222,620000001
21223,620000002
21224,620005001
21225,620005003
21226,620006008
21227,620008001
21228,620036001
21229,620036002
21230,620036003
21231,620037002
21232,620037004
21233,620076001
21234,620076002
21235,620076003
21236,620076004
21237,620076005
21238,620076006
21239,620076007
21240,620076008
21241,620076009
21242,620076010
21243,620081001
21244,620081002
21245,620081003
21246,620081006
21247,620081007
21248,620081008
21249,620081010
21250,620083001
21251,620083002
21252,620083005
21253,620083006
21254,620083007
21255,620093002
21256,620093003
21257,620094001
21258,620134001
21259,620139003
21260,620139006
21261,620158001
21262,620168002
21263,620168003
21264,620179001
21265,620180001
21266,620180002
21267,620180004
21268,620182001
21269,620187001
21270,620188001
21271,620191003
21272,620191004
21273,620191009
21274,620197011
21275,620197013
21276,620197015
21277,620197031
21278,620197032
21279,620197034
21280,620197035
21281,620197036
21282,620197037
21283,620197038
21284,620197040
21285,620197041
21286,620197042
21287,620197043
21288,620197044
21289,620197045
21290,620197046
21291,620197047
21292,620197048
21293,620197054
21294,620197056
21295,620197057
21296,620197058
21297,620197059
21298,620197060
21299,620197063
21300,620197065
21301,620197066
21302,620197068
21303,620197072
21304,620197076
21305,620197077
21306,620197080
21307,620197081
21308,620208001
21309,620208002
21310,620208007
21311,620208008
21312,620208020
21313,620208027
21314,620208030
21315,620208031
21316,620208034
21317,620208035
21318,620208036
21319,620208037
21320,620208038
21321,620208041
21322,620208042
21323,620208043
21324,620208048
21325,620208051
21326,620208052
21327,620208053
21328,620208056
21329,620208057
21330,620208061
21331,620208062
21332,620208066
21333,620208067
21334,620208068
21335,620208069
21336,620208070
21337,620208072
21338,620208073
21339,620208074
21340,620208076
21341,620208077
21342,620208078
21343,620208079
21344,620208080
21345,620208081
21346,620208082
21347,620214001
21348,620216016
21349,620216017
21350,620216018
21351,620216019
21352,620216021
21353,620216023
21354,620216025
21355,620216031
21356,620216032
21357,620216033
21358,620216034
21359,620216035
21360,620216036
21361,620216037
21362,620216038
21363,620216039
21364,620216042
21365,620216043
21366,620216044
21367,620216046
21368,620216047
21369,620216048
21370,620216049
21371,620216052
21372,620216053
21373,620216058
21374,620216073
21375,620216080
21376,620216081
21377,620221002
21378,620221006
21379,620221007
21380,620221008
21381,620221009
21382,620223001
21383,620226001
21384,620229004
21385,620231001
21386,620238001
21387,620238002
21388,620238006
21389,620239001
21390,620239002
21391,620242001
21392,620242002
21393,620251002
21394,620253001
21395,620255001
21396,620257001
21397,620299001
21398,620299003
21399,620316001
21400,620316002
21401,620316003
21402,620319001
21403,620319007
21404,620319008
21405,620319010
21406,620319011
21407,620320001
21408,620337001
21409,620337002
21410,620337003
21411,620337006
21412,620337009
21413,620337032
21414,620337033
21415,620337034
21416,620337035
21417,620337036
21418,620337037
21419,620337049
21420,620337050
21421,620337052
21422,620349001
21423,620349002
21424,620361003
21425,620369001
21426,620377001
21427,620393001
21428,620405001
21429,620405002
21430,620423007
21431,620423010
21432,620423011
21433,620423013
21434,620423014
21435,620423016
21436,620423017
21437,620423029
21438,620423030
21439,620423032
21440,620423034
21441,620423035
21442,620424017
21443,620424019
21444,620424023
21445,620424024
21446,620424025
21447,620424028
21448,620424030
21449,620424031
21450,620424032
21451,620424035
21452,620424038
21453,620424039
21454,620424040
21455,620424041
21456,620424042
21457,620424049
21458,620424050
21459,620424053
21460,620424054
21461,620424056
21462,620424057
21463,620424060
21464,620424061
21465,620424071
21466,620424073
21467,620424074
21468,620424077
21469,620425001
21470,620425003
21471,620425004
21472,620425012
21473,620425013
21474,620425014
21475,620425015
21476,620425016
21477,620425020
21478,620425023
21479,620425026
21480,620425027
21481,620425028
21482,620425029
21483,620425030
21484,620425033
21485,620425034
21486,620425035
21487,620425036
21488,620425037
21489,620425038
21490,620434001
21491,620434002
21492,620434003
21493,620446001
21494,620447002
21495,620448001
21496,620478002
21497,620478003
21498,620479001
21499,620482001
21500,620510003
21501,620510004
21502,620510005
21503,620532001
21504,620533001
21505,620535001
21506,620553001
21507,620556004
21508,620564002
21509,620565001
21510,620569002
21511,620573001
21512,620573005
21513,620573006
21514,620573007
21515,620573008
21516,620573009
21517,620574001
21518,620577001
21519,620585001
21520,620585007
21521,620585013
21522,620608001
21523,620608004
21524,620621001
21525,620621002
21526,620625001
21527,620625003
21528,620686001
21529,620703003
21530,620745001
21531,620745003
21532,620746001
21533,620746003
21534,620754001
21535,620754002
21536,620754004
21537,620755001
21538,620759002
21539,620762001
21540,620762003
21541,620762004
21542,620762006
21543,620762008
21544,620762012
21545,620762016
21546,620762018
21547,620770001
21548,620778001
21549,620850001
21550,620850002
21551,620851001
21552,620851002
21553,620855001
21554,620855002
21555,620861002
21556,620862001
21557,620863001
21558,620865001
21559,620870001
21560,620870002
21561,620870004
21562,620889001
21563,620891001
21564,620907003
21565,620907005
21566,620908003
21567,620908004
21568,620910001
21569,620910003
21570,620910004
21571,620910005
21572,620928001
21573,620928003
21574,620928005
21575,620928006
21576,620928007
21577,620928008
21578,620928012
21579,620933001
21580,620933002
21581,620933003
21582,620933004
21583,620945001
21584,620945002
21585,620945003
21586,620945004
21587,620951001
21588,620951002
21589,620963001
21590,620963002
21591,620963003
21592,620963004
21593,620973001
21594,620973002
21595,620981001
21596,620981002
21597,621013002
21598,621014001
21599,621018003
21600,621019001
21601,621019002
21602,621020001
21603,621020002
21604,621020003
21605,621044003
21606,621044004
21607,621048001
21608,621048002
21609,621048003
21610,621048004
21611,621073001
21612,621076001
21613,621086002
21614,621238001
21615,621238002
21616,621238003
21617,621248001
21618,621248002
21619,621248004
21620,621250001
21621,621250002
21622,621251001
21623,621251002
21624,621259001
21625,621287001
21626,621288001
21627,621295001
21628,621300001
21629,621310001
21630,621312002
21631,621318001
21632,621327001
21633,621333002
21634,621334001
21635,621336002
21636,621336003
21637,621337001
21638,621340002
21639,621343002
21640,621348001
21641,621355001
21642,621357002
21643,621359001
21644,621363001
21645,621363002
21646,621367001
21647,621367002
21648,621372001
21649,621377001
21650,621381001
21651,621381002
21652,621381006
21653,621381008
21654,621381009
21655,621381010
21656,621381011
21657,621381012
21658,621381014
21659,621381016
21660,621381019
21661,621381020
21662,621381021
21663,621381022
21664,621381024
21665,621381027
21666,621387001
21667,621400001
21668,621400002
21669,621400003
21670,621410001
21671,621410002
21672,621428002
21673,621445007
21674,621445008
21675,621462001
21676,621467001
21677,621473001
21678,621474001
21679,621474002
21680,621474006
21681,621474008
21682,621476001
21683,621499003
21684,621513003
21685,621513004
21686,621522001
21687,621522002
21688,621522003
21689,621522004
21690,621522005
21691,621522007
21692,621522008
21693,621522009
21694,621522012
21695,621522013
21696,621522016
21697,621522018
21698,621522022
21699,621522024
21700,621522026
21701,621522030
21702,621522031
21703,621522036
21704,621523001
21705,621523002
21706,621523003
21707,621523004
21708,621523006
21709,621523007
21710,621523011
21711,621523013
21712,621523015
21713,621523018
21714,621525001
21715,621525002
21716,621525003
21717,621530001
21718,621551003
21719,621551004
21720,621555003
21721,621555004
21722,621620001
21723,621620004
21724,621620006
21725,621620007
21726,621632001
21727,621632002
21728,621670004
21729,621670006
21730,621670008
21731,621670009
21732,621683001
21733,621683003
21734,621683004
21735,621706001
21736,621706002
21737,621729003
21738,621734003
21739,621735008
21740,621735009
21741,621735012
21742,621735013
21743,621735014
21744,621735016
21745,621744001
21746,621744002
21747,621744003
21748,621744004
21749,621746001
21750,621746002
21751,621746003
21752,621748001
21753,621749001
21754,621750001
21755,621751001
21756,621751002
21757,621752001
21758,621752002
21759,621752003
21760,621753006
21761,621756003
21762,621756004
21763,621757003
21764,621759001
21765,621759002
21766,621759003
21767,621759009
21768,621760001
21769,621760005
21770,621760008
21771,621760009
21772,621766001
21773,621766002
21774,621766003
21775,621766004
21776,621767001
21777,621767002
21778,621767003
21779,621767004
21780,621767005
21781,621768001
21782,621768002
21783,621768004
21784,621780004
21785,621797001
21786,621813001
21787,621820001
21788,621829001
21789,621829002
21790,621829003
21791,621829004
21792,621838002
21793,621844001
21794,621846001
21795,621846005
21796,621846006
21797,621846007
21798,621846012
21799,621888003
21800,621897003
21801,621908002
21802,621913001
21803,621913003
21804,621914001
21805,621914009
21806,621915001
21807,621915003
21808,621915004
21809,621915005
21810,621915006
21811,621926001
21812,621926003
21813,621926004
21814,621929001
21815,621929002
21816,621931001
21817,621939007
21818,621939010
21819,621963001
21820,621963002
21821,621972001
21822,621972002
21823,621972004
21824,621973001
21825,621973002
21826,621989001
21827,622000001
21828,622014001
21829,622017002
21830,622023002
21831,622023003
21832,622026001
21833,622026002
21834,622031001
21835,622039001
21836,622041001
21837,622043001
21838,622043003
21839,622043006
21840,622043008
21841,622046001
21842,622046002
21843,622046005
21844,622052001
21845,622060001
21846,622060002
21847,622060003
21848,622068001
21849,622078003
21850,622078005
21851,622093004
21852,622094001
21853,622094002
21854,622094007
21855,622094008
21856,622106001
21857,622117001
21858,622126003
21859,622127001
21860,622127002
21861,622127003
21862,622140003
21863,622140005
21864,622140006
21865,622141004
21866,622141005
21867,622141006
21868,622141008
21869,622141009
21870,622146001
21871,622149004
21872,622149005
21873,622149008
21874,622149009
21875,622149010
21876,622149011
21877,622154001
21878,622159001
21879,622159002
21880,622162001
21881,622162002
21882,622186001
21883,622192001
21884,622192002
21885,622211001
21886,622211003
21887,622213001
21888,622213002
21889,622220001
21890,622220003
21891,622220007
21892,622220011
21893,622220013
21894,622220014
21895,622220015
21896,622220017
21897,622228001
21898,622228002
21899,622231001
21900,622231002
21901,622231010
21902,622231011
21903,622233002
21904,622238004
21905,622238007
21906,622238008
21907,622238009
21908,622238014
21909,622238015
21910,622238017
21911,622238018
21912,622240001
21913,622240002
21914,622240003
21915,622240004
21916,622241002
21917,622241003
21918,622242002
21919,622242003
21920,622248001
21921,622248003
21922,622255001
21923,622257001
21924,622271001
21925,622280001
21926,622280002
21927,622284001
21928,622284002
21929,622284003
21930,622295001
21931,622295002
21932,622295005
21933,622314001
21934,622314003
21935,622314008
21936,622314010
21937,622314011
21938,622314012
21939,622339001
21940,622341001
21941,622341002
21942,622370001
21943,622370002
21944,622370003
21945,622370006
21946,622371003
21947,622379002
21948,622381001
21949,622381002
21950,622406005
21951,622416001
21952,622419001
21953,622444001
21954,622444003
21955,622446001
21956,622464001
21957,622480001
21958,622480002
21959,622480005
21960,622480008
21961,622480010
21962,622513002
21963,622526001
21964,622528002
21965,622560001
21966,622598001
21967,622600002
21968,622611005
21969,622617001
21970,622617002
21971,622618004
21972,622619002
21973,622678003
21974,622678005
21975,622684001
21976,622684002
21977,622710001
21978,622743001
21979,622743002
21980,622743003
21981,622743004
21982,622744002
21983,622745001
21984,622745003
21985,622825001
21986,622825002
21987,622825005
21988,622825006
21989,622825007
21990,622825008
21991,622825009
21992,622825012
21993,622825013
21994,622825014
21995,622825015
21996,622837001
21997,622838001
21998,622840001
21999,622845001
22000,622845004
22001,622871001
22002,622877001
22003,622877002
22004,622877003
22005,622877004
22006,622877005
22007,622877006
22008,622877007
22009,622878002
22010,622878003
22011,622878011
22012,622878012
22013,622878013
22014,622878014
22015,622878015
22016,622878016
22017,622878017
22018,622878018
22019,622878021
22020,622878022
22021,622879001
22022,622879002
22023,622879003
22024,622879005
22025,622879007
22026,622879008
22027,622885002
22028,622890001
22029,622893001
22030,622896001
22031,622896002
22032,622902001
22033,622902003
22034,622907001
22035,622907002
22036,622955001
22037,622955002
22038,622955005
22039,622955006
22040,622955007
22041,622955019
22042,622956001
22043,622956005
22044,622958001
22045,622958002
22046,622958003
22047,622958013
22048,622958014
22049,622958015
22050,622958016
22051,622958020
22052,622961001
22053,622961002
22054,622961003
22055,622961008
22056,622961009
22057,622961014
22058,622962001
22059,622962002
22060,622963001
22061,622963002
22062,622963003
22063,622963005
22064,622963008
22065,622963013
22066,622964001
22067,622964004
22068,622964005
22069,622966001
22070,622966002
22071,622966008
22072,622966009
22073,622966014
22074,622966015
22075,622967001
22076,622967002
22077,622968001
22078,622969001
22079,622969002
22080,622969005
22081,622969007
22082,622969013
22083,622969016
22084,622969017
22085,622970001
22086,622970004
22087,622972001
22088,622972002
22089,622972003
22090,622972011
22091,622972012
22092,622979001
22093,622979002
22094,622979003
22095,622979004
22096,622981001
22097,622981004
22098,622981007
22099,622981012
22100,622981014
22101,622981015
22102,622981016
22103,622981018
22104,622981021
22105,622981022
22106,622981024
22107,623012002
22108,623012003
22109,623012008
22110,623012009
22111,623012010
22112,623059001
22113,623059003
22114,623059004
22115,623061003
22116,623072001
22117,623094001
22118,623115001
22119,623115003
22120,623115004
22121,623115005
22122,623115008
22123,623142001
22124,623142003
22125,623142004
22126,623142007
22127,623146001
22128,623194001
22129,623215001
22130,623218004
22131,623228002
22132,623228004
22133,623245001
22134,623248001
22135,623248004
22136,623248005
22137,623248007
22138,623248008
22139,623252001
22140,623275002
22141,623275003
22142,623275005
22143,623275006
22144,623275008
22145,623275010
22146,623275011
22147,623276001
22148,623276002
22149,623276003
22150,623276006
22151,623277001
22152,623277004
22153,623277005
22154,623277006
22155,623278001
22156,623281002
22157,623282001
22158,623282002
22159,623282003
22160,623282005
22161,623282008
22162,623283001
22163,623283002
22164,623283003
22165,623284002
22166,623284003
22167,623284004
22168,623284005
22169,623284006
22170,623284007
22171,623284009
22172,623284010
22173,623285002
22174,623285003
22175,623285004
22176,623285005
22177,623285006
22178,623285007
22179,623317001
22180,623321001
22181,623321002
22182,623347003
22183,623347004
22184,623350001
22185,623350003
22186,623363002
22187,623370001
22188,623370002
22189,623370003
22190,623370004
22191,623370006
22192,623374001
22193,623374003
22194,623374005
22195,623374007
22196,623374008
22197,623374009
22198,623377001
22199,623377003
22200,623378002
22201,623378004
22202,623378006
22203,623397002
22204,623397005
22205,623397006
22206,623397008
22207,623397009
22208,623397012
22209,623434007
22210,623434008
22211,623434009
22212,623434011
22213,623434012
22214,623434013
22215,623434014
22216,623434018
22217,623434022
22218,623434023
22219,623434026
22220,623434027
22221,623442005
22222,623442008
22223,623474001
22224,623480001
22225,623498002
22226,623522001
22227,623522002
22228,623522003
22229,623522004
22230,623522008
22231,623522010
22232,623559001
22233,623559007
22234,623564001
22235,623564002
22236,623570001
22237,623595004
22238,623595005
22239,623595011
22240,623632001
22241,623632002
22242,623632003
22243,623632004
22244,623632005
22245,623659001
22246,623666001
22247,623666002
22248,623667001
22249,623667004
22250,623695001
22251,623695002
22252,623698001
22253,623720001
22254,623724001
22255,623724005
22256,623733004
22257,623733006
22258,623745001
22259,623745002
22260,623745003
22261,623745004
22262,623765001
22263,623765005
22264,623765009
22265,623765011
22266,623765012
22267,623765013
22268,623765014
22269,623765017
22270,623765018
22271,623765020
22272,623765021
22273,623765025
22274,623765030
22275,623765031
22276,623765032
22277,623765033
22278,623765037
22279,623781001
22280,623781002
22281,623781003
22282,623781007
22283,623781009
22284,623781010
22285,623784001
22286,623784002
22287,623784003
22288,623784004
22289,623784006
22290,623784008
22291,623784009
22292,623784011
22293,623799001
22294,623814001
22295,623814002
22296,623814003
22297,623820001
22298,623820002
22299,623820003
22300,623820007
22301,623820009
22302,623840002
22303,623842001
22304,623842002
22305,623842003
22306,623853001
22307,623853004
22308,623859003
22309,623859004
22310,623859006
22311,623859010
22312,623859011
22313,623859014
22314,623859015
22315,623859022
22316,623860001
22317,623860002
22318,623860005
22319,623864001
22320,623864002
22321,623864004
22322,623864005
22323,623865001
22324,623866001
22325,623866002
22326,623869002
22327,623873001
22328,623879001
22329,623879002
22330,623879003
22331,623884001
22332,623884002
22333,623887002
22334,623887003
22335,623888001
22336,623891001
22337,623891002
22338,623891005
22339,623891008
22340,623891009
22341,623891010
22342,623891012
22343,623891014
22344,623891018
22345,623891021
22346,623891022
22347,623891029
22348,623891035
22349,623891038
22350,623894001
22351,623903001
22352,623903002
22353,623919002
22354,623934001
22355,623934002
22356,623934003
22357,623950001
22358,623950004
22359,623980003
22360,623980004
22361,623980005
22362,623980008
22363,623980009
22364,623980010
22365,623980011
22366,623980012
22367,623980016
22368,623980018
22369,623980019
22370,623980020
22371,623980021
22372,623980024
22373,623980025
22374,623980028
22375,623980030
22376,623980032
22377,623980034
22378,623989001
22379,623989002
22380,623990001
22381,623992001
22382,623993003
22383,623994001
22384,623994002
22385,623994003
22386,623994004
22387,623997001
22388,624001001
22389,624001004
22390,624002002
22391,624002007
22392,624004001
22393,624005001
22394,624005004
22395,624006001
22396,624006002
22397,624007001
22398,624023002
22399,624029001
22400,624042001
22401,624042002
22402,624042003
22403,624042004
22404,624042005
22405,624048001
22406,624048002
22407,624048003
22408,624050002
22409,624050003
22410,624050004
22411,624050007
22412,624062002
22413,624062003
22414,624062004
22415,624062005
22416,624062007
22417,624063001
22418,624063002
22419,624063003
22420,624065001
22421,624065002
22422,624066001
22423,624066002
22424,624066003
22425,624066005
22426,624066006
22427,624066007
22428,624066008
22429,624067001
22430,624067002
22431,624067003
22432,624067004
22433,624070002
22434,624070005
22435,624070008
22436,624071006
22437,624071007
22438,624071011
22439,624071012
22440,624104001
22441,624104002
22442,624110001
22443,624110002
22444,624110003
22445,624110004
22446,624110006
22447,624119001
22448,624120001
22449,624120004
22450,624120005
22451,624121001
22452,624121003
22453,624121004
22454,624121005
22455,624122003
22456,624122004
22457,624122005
22458,624122007
22459,624122009
22460,624123001
22461,624123003
22462,624123004
22463,624123005
22464,624124001
22465,624124003
22466,624124004
22467,624124016
22468,624134001
22469,624140002
22470,624148001
22471,624148003
22472,624150001
22473,624151001
22474,624151003
22475,624151004
22476,624151006
22477,624151008
22478,624151009
22479,624208001
22480,624208002
22481,624210001
22482,624216001
22483,624216002
22484,624224001
22485,624224002
22486,624224003
22487,624224004
22488,624235001
22489,624242001
22490,624249001
22491,624250001
22492,624251001
22493,624251002
22494,624251003
22495,624251004
22496,624251007
22497,624251011
22498,624251013
22499,624253002
22500,624257001
22501,624257002
22502,624257003
22503,624257005
22504,624257006
22505,624257009
22506,624257010
22507,624257017
22508,624257028
22509,624257030
22510,624262001
22511,624262002
22512,624263001
22513,624274004
22514,624274006
22515,624285001
22516,624299001
22517,624304001
22518,624308001
22519,624308002
22520,624309001
22521,624310001
22522,624311001
22523,624311002
22524,624311004
22525,624325002
22526,624327002
22527,624383004
22528,624383005
22529,624383007
22530,624383009
22531,624383011
22532,624385002
22533,624385005
22534,624412001
22535,624412003
22536,624443002
22537,624443003
22538,624443004
22539,624443008
22540,624443011
22541,624443012
22542,624443016
22543,624443022
22544,624443028
22545,624443029
22546,624443037
22547,624444001
22548,624444002
22549,624445001
22550,624445002
22551,624445003
22552,624445005
22553,624445006
22554,624445008
22555,624445010
22556,624445011
22557,624445012
22558,624445013
22559,624446001
22560,624446002
22561,624486001
22562,624486002
22563,624486003
22564,624486004
22565,624486005
22566,624486006
22567,624486007
22568,624486008
22569,624486009
22570,624486010
22571,624486012
22572,624486013
22573,624486016
22574,624486017
22575,624486018
22576,624486019
22577,624486028
22578,624486049
22579,624486050
22580,624486051
22581,624486059
22582,624486061
22583,624486064
22584,624486068
22585,624486069
22586,624486074
22587,624486076
22588,624486078
22589,624486081
22590,624486088
22591,624486089
22592,624486090
22593,624486091
22594,624486092
22595,624494001
22596,624512001
22597,624512002
22598,624512003
22599,624514001
22600,624514002
22601,624517001
22602,624524001
22603,624525001
22604,624525002
22605,624535002
22606,624535003
22607,624535004
22608,624535005
22609,624537003
22610,624537004
22611,624537006
22612,624537007
22613,624538001
22614,624538002
22615,624539001
22616,624539003
22617,624540005
22618,624540006
22619,624543002
22620,624543003
22621,624543004
22622,624543005
22623,624543006
22624,624543007
22625,624543009
22626,624543010
22627,624543011
22628,624543012
22629,624543013
22630,624543014
22631,624543015
22632,624543020
22633,624543022
22634,624543023
22635,624543025
22636,624543026
22637,624543030
22638,624543032
22639,624543033
22640,624543035
22641,624543036
22642,624543037
22643,624543038
22644,624543039
22645,624543048
22646,624543054
22647,624543055
22648,624543057
22649,624543060
22650,624543061
22651,624543063
22652,624543064
22653,624544001
22654,624544002
22655,624546001
22656,624546002
22657,624546005
22658,624548001
22659,624556001
22660,624556004
22661,624558001
22662,624558002
22663,624562001
22664,624562002
22665,624562003
22666,624564003
22667,624564004
22668,624590001
22669,624594001
22670,624595001
22671,624599001
22672,624599003
22673,624599004
22674,624599005
22675,624612001
22676,624632001
22677,624632002
22678,624632003
22679,624632006
22680,624632007
22681,624633001
22682,624633003
22683,624633004
22684,624634001
22685,624634002
22686,624634003
22687,624634005
22688,624636001
22689,624636002
22690,624636004
22691,624637001
22692,624638001
22693,624638003
22694,624638005
22695,624639001
22696,624645005
22697,624645006
22698,624645009
22699,624645010
22700,624646001
22701,624646002
22702,624646003
22703,624652001
22704,624653001
22705,624653006
22706,624657004
22707,624658004
22708,624658006
22709,624658007
22710,624659001
22711,624659003
22712,624659004
22713,624659005
22714,624660001
22715,624660003
22716,624661001
22717,624661002
22718,624662001
22719,624662002
22720,624672002
22721,624672003
22722,624674001
22723,624674006
22724,624674010
22725,624674012
22726,624678001
22727,624678002
22728,624679001
22729,624684001
22730,624684002
22731,624684003
22732,624684005
22733,624684007
22734,624684008
22735,624688001
22736,624688002
22737,624688003
22738,624688005
22739,624690001
22740,624690002
22741,624691001
22742,624691004
22743,624691005
22744,624691006
22745,624691007
22746,624692001
22747,624692003
22748,624692004
22749,624700001
22750,624701001
22751,624701002
22752,624723001
22753,624723002
22754,624723003
22755,624724001
22756,624724002
22757,624730003
22758,624734001
22759,624734002
22760,624738001
22761,624740001
22762,624743001
