itemid,new_id
575529001,19246
601551001,19247
625950004,19248
632072001,19249
567760004,19250
568174020,19251
568174014,19252
695723003,19253
650104003,19254
316553025,19255
639672001,19256
506452011,19257
685278002,19258
571998001,19259
543645001,19260
652277001,19261
662369014,19262
646789006,19263
611020007,19264
671579001,19265
488012014,19266
648224006,19267
294008044,19268
485673025,19269
729931001,19270
578041001,19271
682192002,19272
569974022,19273
701701001,19274
658601012,19275
673450001,19276
649050001,19277
541512013,19278
546128001,19279
696785003,19280
568174026,19281
697992006,19282
653567003,19283
633226003,19284
558512011,19285
641203001,19286
634070005,19287
636935006,19288
633454002,19289
616708001,19290
416157025,19291
675581008,19292
705471001,19293
653973001,19294
700906007,19295
677587002,19296
697469001,19297
633136013,19298
556849009,19299
642497002,19300
595200001,19301
595201001,19302
678741001,19303
619623001,19304
635136001,19305
634013009,19306
706268003,19307
559764004,19308
424254005,19309
437129005,19310
554126003,19311
658205001,19312
682285001,19313
672287004,19314
675255001,19315
674250003,19316
711225001,19317
627760006,19318
395658035,19319
627412001,19320
716024001,19321
588676001,19322
510278002,19323
647465001,19324
650451001,19325
678789001,19326
503215003,19327
630874002,19328
627762006,19329
732225001,19330
746529002,19331
699117001,19332
740459002,19333
620319001,19334
561758012,19335
640158001,19336
533135004,19337
539723019,19338
401044021,19339
698872002,19340
618008001,19341
624445010,19342
695359001,19343
657188001,19344
632982015,19345
690707004,19346
616981001,19347
706971001,19348
573605013,19349
665217003,19350
570319003,19351
643202006,19352
662592002,19353
691396003,19354
664390003,19355
662722003,19356
645768001,19357
588490001,19358
727180001,19359
537183003,19360
712313001,19361
686957001,19362
585275008,19363
555351012,19364
672016011,19365
711648001,19366
507834008,19367
477107008,19368
685814009,19369
640251003,19370
649041002,19371
538133002,19372
673390001,19373
682771002,19374
718986001,19375
626441009,19376
649041001,19377
624062002,19378
597963001,19379
600665001,19380
532275001,19381
642296004,19382
683071005,19383
719084001,19384
650833002,19385
624050004,19386
711649001,19387
604049001,19388
592709002,19389
647869001,19390
665769002,19391
731128001,19392
538993002,19393
697214004,19394
688676001,19395
743530006,19396
355072004,19397
501323011,19398
687173005,19399
716768001,19400
689102001,19401
701534001,19402
620434003,19403
694297007,19404
635276001,19405
617037004,19406
539290003,19407
693060003,19408
642884001,19409
659373001,19410
643193001,19411
674243003,19412
524825019,19413
716649001,19414
656658001,19415
697599001,19416
607713001,19417
636355003,19418
580746001,19419
714175002,19420
681914003,19421
597901001,19422
654358001,19423
579523001,19424
610099001,19425
673281001,19426
515321001,19427
677885020,19428
650138001,19429
652591001,19430
656558002,19431
498029003,19432
605106002,19433
636704003,19434
379963002,19435
647000001,19436
651787001,19437
620510004,19438
687176002,19439
570333001,19440
620574001,19441
636704001,19442
591790002,19443
607554001,19444
671986002,19445
673231003,19446
698302002,19447
705335001,19448
578478006,19449
656304001,19450
660830005,19451
568800031,19452
566941024,19453
555797004,19454
683436002,19455
669943002,19456
362219001,19457
623859006,19458
542533008,19459
680716002,19460
488017007,19461
649400003,19462
707307001,19463
606441001,19464
657281003,19465
622907002,19466
656497008,19467
661313002,19468
496762022,19469
503502001,19470
693540001,19471
612730002,19472
658011002,19473
506166029,19474
659150001,19475
663015005,19476
714524001,19477
618480006,19478
625483001,19479
566556005,19480
623282001,19481
687022002,19482
496923005,19483
622878013,19484
726751001,19485
654284004,19486
699527006,19487
324502003,19488
569976009,19489
569976003,19490
649010005,19491
544515003,19492
672283001,19493
637073001,19494
649428002,19495
490793031,19496
617534007,19497
679780001,19498
601127001,19499
568931008,19500
661128002,19501
503569013,19502
639893004,19503
620759002,19504
670279003,19505
636420003,19506
541398004,19507
522918030,19508
372576017,19509
610729001,19510
652855003,19511
564930003,19512
690513001,19513
642482001,19514
497806001,19515
607376001,19516
557599011,19517
690222003,19518
523776003,19519
663434002,19520
712249001,19521
548968001,19522
580853002,19523
723420001,19524
576620002,19525
548059005,19526
682854005,19527
674085002,19528
570003021,19529
615805003,19530
640542001,19531
568568001,19532
652078002,19533
652096002,19534
680262006,19535
342034003,19536
688172003,19537
633152007,19538
711174001,19539
626615006,19540
673805003,19541
710375001,19542
725334001,19543
215337001,19544
679906001,19545
681187002,19546
629011005,19547
689123002,19548
544155002,19549
424470005,19550
694741001,19551
611547001,19552
646830001,19553
559862002,19554
557908012,19555
452516016,19556
743014003,19557
565858002,19558
646225002,19559
603585002,19560
603118007,19561
699211002,19562
548978001,19563
533022022,19564
458924016,19565
690995003,19566
513699006,19567
665695001,19568
688908004,19569
666352002,19570
561248001,19571
633607003,19572
609598006,19573
639845003,19574
640882003,19575
485678032,19576
671540001,19577
564314020,19578
685815003,19579
523936021,19580
656539001,19581
622031001,19582
583786006,19583
573631004,19584
555276003,19585
517959016,19586
651512001,19587
699598005,19588
380609008,19589
623564001,19590
594069001,19591
622314008,19592
620319008,19593
416089002,19594
321249009,19595
572399005,19596
709668001,19597
730312002,19598
395730030,19599
653337003,19600
660290001,19601
660290003,19602
586706001,19603
562167003,19604
498620002,19605
448262044,19606
676763001,19607
699923008,19608
649395001,19609
610247001,19610
551081001,19611
664942002,19612
733088002,19613
609016003,19614
575466001,19615
616905002,19616
547212001,19617
557241003,19618
591784001,19619
648336001,19620
638224001,19621
610273002,19622
610273001,19623
503623003,19624
401044019,19625
560381001,19626
615173002,19627
632151007,19628
564930001,19629
669710002,19630
603858001,19631
521302008,19632
743530004,19633
240670058,19634
630532001,19635
712990001,19636
528070005,19637
544343001,19638
663368001,19639
626442010,19640
504151011,19641
630911001,19642
659036001,19643
538704002,19644
573284068,19645
676640002,19646
620755001,19647
660008002,19648
571961002,19649
672641001,19650
557247010,19651
704440001,19652
341909048,19653
482818007,19654
671132001,19655
592242002,19656
402389001,19657
623994001,19658
659323003,19659
657933001,19660
634763002,19661
669026002,19662
736313002,19663
667411024,19664
686310001,19665
691072008,19666
661869001,19667
731817002,19668
735006002,19669
635273002,19670
504667001,19671
678642001,19672
705849001,19673
674538001,19674
586651006,19675
485546023,19676
594541010,19677
616193002,19678
562582002,19679
568869003,19680
541537001,19681
624251004,19682
526250004,19683
679986006,19684
655716001,19685
695642001,19686
656749004,19687
595115001,19688
632811003,19689
515692002,19690
733361003,19691
485673061,19692
708258002,19693
690076001,19694
640176002,19695
716510001,19696
618690004,19697
521970004,19698
626076001,19699
567720001,19700
566942004,19701
637553005,19702
648944002,19703
502085003,19704
644612001,19705
628591001,19706
661516001,19707
515306001,19708
654407004,19709
495030001,19710
162074062,19711
657195001,19712
690260001,19713
669170005,19714
655833001,19715
591756001,19716
533872001,19717
481093016,19718
675127004,19719
629679006,19720
656004002,19721
703413001,19722
623115005,19723
510959004,19724
553385002,19725
636452003,19726
589541001,19727
362219002,19728
549390004,19729
694923001,19730
645604001,19731
690970004,19732
738921002,19733
529012040,19734
639454002,19735
497247003,19736
634731003,19737
707449001,19738
555990001,19739
581831016,19740
564419002,19741
609020001,19742
492171003,19743
342434002,19744
547365022,19745
536358002,19746
630736003,19747
626615007,19748
619291002,19749
619291001,19750
365102043,19751
553881036,19752
656377002,19753
566370003,19754
639478002,19755
633799001,19756
620208036,19757
621767001,19758
621768002,19759
676990004,19760
547636001,19761
696628001,19762
679034003,19763
620216018,19764
569976011,19765
680579002,19766
468695016,19767
554546008,19768
640317002,19769
639407004,19770
698434001,19771
637075001,19772
699598006,19773
427558001,19774
672494001,19775
609719003,19776
567532002,19777
533523002,19778
592241007,19779
530035001,19780
634480001,19781
495949004,19782
573410004,19783
634625002,19784
685812002,19785
561100001,19786
509843008,19787
589120001,19788
556655004,19789
694291001,19790
639845008,19791
668962001,19792
695313002,19793
650578005,19794
567993035,19795
694840001,19796
695643001,19797
687524004,19798
512743006,19799
658850002,19800
678995002,19801
583158007,19802
690566005,19803
633225007,19804
567992016,19805
669862001,19806
691708002,19807
700795001,19808
629011010,19809
688546001,19810
396690020,19811
654482001,19812
513699021,19813
513699007,19814
624738001,19815
602222006,19816
715862003,19817
720536002,19818
699011001,19819
684949001,19820
651560004,19821
381038026,19822
453445023,19823
675647001,19824
502522008,19825
559192001,19826
675123001,19827
626476002,19828
510314002,19829
687176001,19830
644035001,19831
614854006,19832
525563013,19833
586313010,19834
523625004,19835
296476015,19836
691890001,19837
566953001,19838
532877002,19839
505704004,19840
635504005,19841
665507003,19842
635420005,19843
623276006,19844
702634002,19845
219075021,19846
425978003,19847
596172001,19848
573937003,19849
572277007,19850
597753001,19851
655769002,19852
655769001,19853
677917002,19854
599703001,19855
341782032,19856
570003006,19857
633025002,19858
687756002,19859
681114003,19860
559715006,19861
617405001,19862
510414005,19863
408104016,19864
611144013,19865
666223001,19866
562734011,19867
624658004,19868
652349002,19869
643283001,19870
591548001,19871
621310001,19872
511213001,19873
730857004,19874
594999003,19875
643361001,19876
735749001,19877
596400002,19878
620577001,19879
719608001,19880
512630005,19881
234187001,19882
589805001,19883
660192001,19884
691579001,19885
560208006,19886
607322001,19887
646720001,19888
657955003,19889
675214002,19890
552370001,19891
551497004,19892
613838002,19893
711940003,19894
595071002,19895
585886001,19896
662476002,19897
617169006,19898
465655006,19899
510419004,19900
638358002,19901
609469002,19902
452486003,19903
631072002,19904
626257017,19905
621838002,19906
358383017,19907
665644001,19908
648200002,19909
315987014,19910
633966001,19911
485689010,19912
618386010,19913
548112001,19914
521978001,19915
599708002,19916
603153002,19917
639384001,19918
485414001,19919
673637001,19920
617645008,19921
631779003,19922
658876002,19923
619197001,19924
623765014,19925
623765005,19926
583362005,19927
666327006,19928
696124002,19929
696124001,19930
686333001,19931
710684001,19932
357792006,19933
660209001,19934
654966001,19935
584298016,19936
546684010,19937
646824002,19938
519975001,19939
699541001,19940
569453002,19941
519936027,19942
673540001,19943
513699010,19944
525821001,19945
670334010,19946
583109001,19947
508640010,19948
652746002,19949
601728016,19950
696175002,19951
697315001,19952
557246016,19953
669260001,19954
506321004,19955
458428034,19956
488012019,19957
563577001,19958
643609001,19959
588515011,19960
667121001,19961
646195001,19962
645222002,19963
565017001,19964
645178002,19965
646195002,19966
506452004,19967
657360001,19968
632088005,19969
637055004,19970
649495002,19971
558246003,19972
572938002,19973
584918005,19974
179123040,19975
651244003,19976
591444007,19977
481529006,19978
544513004,19979
544513001,19980
670119003,19981
657675001,19982
682739001,19983
665650001,19984
707031001,19985
597271002,19986
417687003,19987
567413012,19988
586313004,19989
626046001,19990
660756001,19991
708285006,19992
657955002,19993
563609002,19994
667499005,19995
671646004,19996
535124003,19997
433774009,19998
673707003,19999
548696001,20000
509999002,20001
609357003,20002
481347003,20003
663942008,20004
714488001,20005
598283007,20006
590900004,20007
614714006,20008
576958005,20009
695803004,20010
561731001,20011
556655002,20012
723976001,20013
650104001,20014
654428002,20015
640424002,20016
673381002,20017
615375001,20018
628766001,20019
510074006,20020
605704002,20021
503751001,20022
667541001,20023
629027001,20024
726443001,20025
652132001,20026
696678008,20027
661069001,20028
631492007,20029
620255001,20030
542435001,20031
558622001,20032
619350002,20033
679849001,20034
357792008,20035
717523002,20036
658641001,20037
608016002,20038
634013014,20039
709973001,20040
633929003,20041
526266006,20042
623278001,20043
625663001,20044
641760001,20045
607046002,20046
726112001,20047
646761003,20048
712999001,20049
588674001,20050
532126001,20051
683880003,20052
613170002,20053
643266001,20054
593829002,20055
699738001,20056
416905001,20057
582761001,20058
649600001,20059
703539001,20060
559619005,20061
554811019,20062
483290003,20063
397688006,20064
474461036,20065
630323027,20066
685602001,20067
676306001,20068
564985003,20069
547367006,20070
370594007,20071
669845002,20072
696797002,20073
740329002,20074
710397001,20075
582401002,20076
686022001,20077
638228002,20078
576556001,20079
642882002,20080
618841002,20081
667321001,20082
633343002,20083
626366001,20084
324502017,20085
559634009,20086
558524006,20087
643547004,20088
640299002,20089
675127005,20090
508320001,20091
624325002,20092
241602028,20093
488015015,20094
525831010,20095
430694018,20096
630339002,20097
679709005,20098
617069003,20099
500133022,20100
583131003,20101
724252001,20102
606660001,20103
637284001,20104
555099001,20105
549333002,20106
726115002,20107
513402002,20108
413707019,20109
586307005,20110
500780001,20111
682384002,20112
695806001,20113
624538001,20114
559715001,20115
554867005,20116
651206001,20117
464610002,20118
719243002,20119
632189006,20120
626486002,20121
637194001,20122
607564005,20123
643202005,20124
683454001,20125
635425001,20126
658876001,20127
589017001,20128
594541007,20129
523936006,20130
416157011,20131
627572009,20132
499588003,20133
672772001,20134
728152001,20135
645485003,20136
645477001,20137
670950004,20138
617047005,20139
651952003,20140
757194002,20141
616453004,20142
616453001,20143
487750016,20144
562399003,20145
710936002,20146
650790001,20147
503654002,20148
503654001,20149
699461002,20150
545720002,20151
604526001,20152
579541027,20153
614091001,20154
500435041,20155
689180001,20156
625358002,20157
696545005,20158
669999001,20159
652268001,20160
656661001,20161
568030003,20162
427114014,20163
631769003,20164
650798002,20165
743218001,20166
516741002,20167
637223005,20168
691446005,20169
632101002,20170
635050003,20171
453134009,20172
555299001,20173
349669007,20174
650800002,20175
423900032,20176
697651001,20177
735975003,20178
725332001,20179
661867004,20180
669389007,20181
679849002,20182
680586007,20183
585108001,20184
654562002,20185
619285005,20186
731355002,20187
502224007,20188
561370004,20189
561370001,20190
573605007,20191
622966002,20192
639424001,20193
684021003,20194
692949002,20195
564787003,20196
566942003,20197
636497001,20198
641237001,20199
708731003,20200
368038005,20201
515693005,20202
623632003,20203
619739032,20204
632459001,20205
583041001,20206
620076002,20207
623442008,20208
634160005,20209
622314010,20210
615159001,20211
682786001,20212
487051009,20213
562127001,20214
636094002,20215
604049005,20216
711476001,20217
690692002,20218
705979002,20219
664384002,20220
690707003,20221
690276001,20222
524719001,20223
234421001,20224
572799002,20225
620423011,20226
620423007,20227
620197013,20228
559061002,20229
375248009,20230
686221001,20231
596562003,20232
640419001,20233
616263003,20234
650578004,20235
624119001,20236
522346007,20237
570150002,20238
680213002,20239
609650002,20240
607912001,20241
582244001,20242
607030002,20243
603861004,20244
687921002,20245
725823001,20246
685811001,20247
156610001,20248
597384001,20249
638751007,20250
719249001,20251
647684007,20252
508543015,20253
695733006,20254
580045003,20255
700906008,20256
649382002,20257
715201001,20258
673462002,20259
642675002,20260
694160001,20261
565419012,20262
641004001,20263
595386002,20264
616390001,20265
564358041,20266
708672004,20267
660112003,20268
697688001,20269
620851002,20270
485688003,20271
487932035,20272
634582002,20273
584076001,20274
581127001,20275
485673023,20276
597753007,20277
634582001,20278
661821001,20279
451380032,20280
487750005,20281
483749007,20282
542443003,20283
610801001,20284
675288001,20285
613170001,20286
589844002,20287
675952009,20288
677219002,20289
703210001,20290
693673001,20291
732254001,20292
634015003,20293
576859004,20294
600931001,20295
619923001,20296
592180003,20297
639452005,20298
614094001,20299
685815004,20300
611176002,20301
621746003,20302
665382003,20303
556379003,20304
635695001,20305
673776005,20306
564312022,20307
568743001,20308
656869001,20309
675070016,20310
664934003,20311
583787008,20312
623072001,20313
668879002,20314
674101002,20315
719250001,20316
646630001,20317
554227001,20318
617289001,20319
653499001,20320
611503005,20321
617127001,20322
601128003,20323
704029005,20324
649310001,20325
726726001,20326
508543031,20327
695645001,20328
658320001,20329
696796003,20330
464297028,20331
638313001,20332
720313001,20333
616708002,20334
743098001,20335
707839001,20336
705470001,20337
632651001,20338
668864002,20339
626610001,20340
562281002,20341
544515004,20342
622280002,20343
622280001,20344
626813002,20345
567438008,20346
700367004,20347
565320015,20348
634786001,20349
559529001,20350
643725001,20351
512972003,20352
602722001,20353
650130001,20354
671809003,20355
636495001,20356
703737003,20357
700906001,20358
570579007,20359
616975005,20360
509618002,20361
661120002,20362
630906001,20363
616977001,20364
683275006,20365
362997009,20366
481151014,20367
638921002,20368
690683001,20369
639192001,20370
570896001,20371
677300001,20372
634016001,20373
521023003,20374
611144019,20375
650505001,20376
626080006,20377
569981008,20378
497640008,20379
148033006,20380
716087002,20381
622213002,20382
577478002,20383
682192003,20384
567740008,20385
578599003,20386
484398054,20387
557248025,20388
665636001,20389
665477001,20390
607563001,20391
628813001,20392
487205009,20393
701153001,20394
633669001,20395
611144031,20396
701262002,20397
701261002,20398
667463008,20399
698000001,20400
649327001,20401
525838002,20402
673285003,20403
633450004,20404
588849001,20405
616001001,20406
671306003,20407
719236001,20408
719236002,20409
405636014,20410
663581005,20411
663353002,20412
661064002,20413
568597008,20414
584104004,20415
648415001,20416
549390003,20417
611144008,20418
671503001,20419
658475001,20420
549390001,20421
672052001,20422
700268004,20423
577725001,20424
661654001,20425
705021001,20426
580469006,20427
677459004,20428
640721001,20429
598665008,20430
576285001,20431
663830002,20432
635049001,20433
652367005,20434
661816001,20435
579395004,20436
635049002,20437
559061004,20438
625468001,20439
640622008,20440
620299003,20441
703909001,20442
668640001,20443
453239044,20444
632307002,20445
630809003,20446
659573002,20447
609032001,20448
513325004,20449
581315002,20450
533364001,20451
639022001,20452
600600001,20453
558716001,20454
568842006,20455
640001004,20456
384654009,20457
687036005,20458
666319001,20459
533407001,20460
668911001,20461
576579001,20462
668473001,20463
600791001,20464
635648001,20465
639803001,20466
499878001,20467
601728001,20468
743098002,20469
659055001,20470
637112001,20471
534210011,20472
639079001,20473
694734001,20474
608640001,20475
628727001,20476
605903003,20477
549285001,20478
557276004,20479
563619001,20480
711694001,20481
549978007,20482
703413002,20483
716930001,20484
626165001,20485
626444007,20486
679709014,20487
639089001,20488
651198001,20489
219075028,20490
315987004,20491
616225020,20492
617903003,20493
362997001,20494
663610001,20495
552473003,20496
452511003,20497
683275001,20498
556498001,20499
695918001,20500
590664001,20501
651898004,20502
649428001,20503
592975010,20504
694299002,20505
616132001,20506
673630004,20507
631632002,20508
568703001,20509
681594001,20510
525581011,20511
657257001,20512
673404001,20513
573605009,20514
700904001,20515
623891010,20516
554792001,20517
307656020,20518
489838009,20519
710587001,20520
687326002,20521
573669001,20522
680757001,20523
662879001,20524
691844009,20525
375849019,20526
667126001,20527
690912001,20528
609997001,20529
620000002,20530
671833001,20531
291338018,20532
612425001,20533
118458029,20534
580770002,20535
667461001,20536
589140001,20537
632362004,20538
618180003,20539
642739001,20540
643145002,20541
611768001,20542
620585001,20543
686647001,20544
649551009,20545
623891012,20546
565036008,20547
565036002,20548
493836022,20549
636585003,20550
717490007,20551
651558007,20552
647490007,20553
642502001,20554
614633003,20555
565201003,20556
615959003,20557
545258004,20558
622238004,20559
689156002,20560
671809001,20561
671809004,20562
692684001,20563
631807003,20564
393447010,20565
555369004,20566
606664002,20567
523569001,20568
616977002,20569
661351001,20570
617348002,20571
568652020,20572
598499001,20573
512027001,20574
611020004,20575
630299002,20576
661488005,20577
566289002,20578
487800014,20579
557157001,20580
618162010,20581
661488007,20582
649667001,20583
663199001,20584
610765001,20585
675515001,20586
567439006,20587
518647001,20588
707351001,20589
654193006,20590
693666001,20591
622972003,20592
698587001,20593
738540001,20594
665329002,20595
562613006,20596
695802003,20597
642336001,20598
588231001,20599
633204002,20600
633609003,20601
553271002,20602
656099001,20603
730066002,20604
420264002,20605
617465004,20606
697182001,20607
660741006,20608
456245004,20609
675943001,20610
617965001,20611
732902001,20612
659497001,20613
617037002,20614
634835001,20615
646762002,20616
588245003,20617
702982003,20618
631769002,20619
478549006,20620
556640001,20621
709957001,20622
671846001,20623
669396003,20624
702807011,20625
699211004,20626
296366032,20627
551257002,20628
654779001,20629
642910010,20630
569976005,20631
683738002,20632
683738001,20633
516656003,20634
717873002,20635
636093003,20636
690054001,20637
577302001,20638
564934012,20639
674741004,20640
614633004,20641
701924005,20642
725438002,20643
495628001,20644
546335002,20645
678624002,20646
639833002,20647
654353002,20648
685737001,20649
341242007,20650
681174007,20651
574750001,20652
517530001,20653
633918004,20654
580031003,20655
617853001,20656
666651007,20657
680036001,20658
708359012,20659
687350001,20660
714573001,20661
670538002,20662
637304001,20663
637306003,20664
678280002,20665
146721002,20666
698393001,20667
520628004,20668
434429007,20669
498738029,20670
498738034,20671
495573017,20672
586896004,20673
634875002,20674
653551001,20675
493810024,20676
651245001,20677
616129002,20678
491692002,20679
625630003,20680
661333002,20681
622885002,20682
479823001,20683
687529003,20684
629724003,20685
620337033,20686
567638001,20687
653924002,20688
645551001,20689
624445005,20690
745949001,20691
651567003,20692
622879003,20693
682569001,20694
443860027,20695
605903002,20696
562306002,20697
510724005,20698
510724001,20699
562092003,20700
745711001,20701
654257001,20702
644637004,20703
522297001,20704
333353009,20705
636672001,20706
672023002,20707
690954001,20708
717665001,20709
539499001,20710
654284008,20711
681108001,20712
620197034,20713
620197031,20714
625876015,20715
667395006,20716
620083002,20717
690725002,20718
644630003,20719
706553002,20720
674314002,20721
706623001,20722
537612026,20723
560209006,20724
676352002,20725
529321002,20726
516900002,20727
652855002,20728
653716011,20729
667916001,20730
667916002,20731
668562001,20732
692840014,20733
634013023,20734
624679001,20735
661929001,20736
716075002,20737
690074001,20738
664897002,20739
619595003,20740
287645023,20741
287645002,20742
718748002,20743
655292003,20744
619261002,20745
500133021,20746
619636001,20747
562734014,20748
693074001,20749
619261001,20750
632982014,20751
681917002,20752
688209001,20753
567532013,20754
616976003,20755
564551012,20756
678660002,20757
453309010,20758
598604003,20759
646811005,20760
662530001,20761
699069002,20762
466595019,20763
580859001,20764
611587003,20765
609146009,20766
667928001,20767
672224001,20768
702932003,20769
543689001,20770
682272001,20771
537085013,20772
548479001,20773
688868001,20774
666577002,20775
601102001,20776
578545003,20777
481797022,20778
687313001,20779
673771001,20780
626410003,20781
602222004,20782
721576002,20783
714411001,20784
524465001,20785
691844008,20786
507883007,20787
583355001,20788
586541001,20789
702057001,20790
659694002,20791
554832007,20792
523120003,20793
608024001,20794
531665004,20795
677841001,20796
654468001,20797
665770001,20798
575522008,20799
619869005,20800
594909002,20801
598320001,20802
498741010,20803
618386006,20804
554126001,20805
580031006,20806
734459001,20807
565373002,20808
549403003,20809
533230001,20810
685985001,20811
695752001,20812
612138006,20813
634541003,20814
634669004,20815
657165013,20816
296476012,20817
625703003,20818
650212001,20819
426199010,20820
719610004,20821
629751001,20822
570309005,20823
600044002,20824
600043002,20825
514692014,20826
664756002,20827
628921003,20828
636106001,20829
487750042,20830
626441003,20831
525563016,20832
697054028,20833
678421001,20834
633148003,20835
720764001,20836
659056001,20837
605093002,20838
525932007,20839
618112001,20840
626588003,20841
488614018,20842
539209001,20843
672613001,20844
555306001,20845
715652002,20846
451720011,20847
727414001,20848
588037001,20849
658684001,20850
690960002,20851
710397003,20852
502718008,20853
640788001,20854
600684002,20855
606153001,20856
479167004,20857
659524001,20858
664891002,20859
720120001,20860
757194001,20861
663732002,20862
665262001,20863
643739002,20864
615178001,20865
507431031,20866
647605001,20867
659549001,20868
673707004,20869
629724001,20870
618935001,20871
556255005,20872
658223002,20873
662260002,20874
702263001,20875
601944001,20876
653794005,20877
607374001,20878
621288001,20879
562775001,20880
630450001,20881
672017005,20882
590494002,20883
553092014,20884
661705001,20885
677916001,20886
632159003,20887
601619002,20888
612295004,20889
641611001,20890
716150001,20891
652179004,20892
667534006,20893
678345001,20894
694457002,20895
533746001,20896
510295001,20897
715307001,20898
564313011,20899
669199005,20900
595041001,20901
687315002,20902
633202001,20903
657223002,20904
665722001,20905
432566004,20906
690158001,20907
644967001,20908
608069003,20909
674543003,20910
580853004,20911
732354002,20912
612882002,20913
692979004,20914
593808001,20915
637143002,20916
626407003,20917
707058001,20918
583973002,20919
663793001,20920
695089002,20921
531498006,20922
579541024,20923
574680001,20924
691996005,20925
664647005,20926
664647009,20927
667182001,20928
688629001,20929
721991002,20930
586591001,20931
485950005,20932
518158001,20933
511923002,20934
708626001,20935
686030005,20936
604355003,20937
287645003,20938
703790002,20939
703790001,20940
560326001,20941
665384001,20942
613517002,20943
643575001,20944
565419002,20945
722360003,20946
686024001,20947
700737006,20948
564754003,20949
564754002,20950
639766001,20951
669091021,20952
608040004,20953
662852002,20954
484538002,20955
674826001,20956
688260001,20957
565292006,20958
565292015,20959
682854007,20960
571619003,20961
696473001,20962
633608001,20963
695302005,20964
633378002,20965
551906002,20966
599083009,20967
698867001,20968
637299002,20969
636178003,20970
540768009,20971
599773014,20972
633051007,20973
573704003,20974
651723001,20975
669016002,20976
525122002,20977
537907003,20978
612912001,20979
699598007,20980
356438017,20981
609107001,20982
640528002,20983
642268001,20984
642322001,20985
686647004,20986
623980005,20987
679687007,20988
488549001,20989
564031004,20990
624967004,20991
533674004,20992
241602024,20993
685605002,20994
654854002,20995
540395007,20996
675465001,20997
451380026,20998
527888001,20999
532068001,21000
566320012,21001
624959012,21002
630501001,21003
662721004,21004
698697002,21005
581979002,21006
600465001,21007
681264012,21008
680298001,21009
640331001,21010
714033001,21011
526158015,21012
591790001,21013
613093001,21014
625870005,21015
558466003,21016
623994004,21017
665410002,21018
389388001,21019
613726001,21020
225784045,21021
515136001,21022
559580004,21023
567499003,21024
517880014,21025
686313002,21026
665828001,21027
697329006,21028
689029005,21029
515833020,21030
664904001,21031
669091007,21032
523683001,21033
526841002,21034
735459001,21035
588251002,21036
590196002,21037
564073002,21038
658295002,21039
610602001,21040
596636001,21041
668886001,21042
624445013,21043
633461002,21044
639866001,21045
597471004,21046
536699003,21047
567617002,21048
647400002,21049
669259001,21050
567732001,21051
688498001,21052
723104001,21053
688430001,21054
500399001,21055
679236003,21056
605777009,21057
690783003,21058
636378002,21059
636378001,21060
523683003,21061
702792002,21062
284985037,21063
685811002,21064
244267017,21065
688771001,21066
532537001,21067
513699018,21068
580054004,21069
700791001,21070
645427001,21071
533421001,21072
391750012,21073
611054003,21074
573323002,21075
501914002,21076
694069001,21077
656015002,21078
579468006,21079
624868001,21080
691717002,21081
630304002,21082
545375002,21083
593494003,21084
552743021,21085
732811001,21086
616127001,21087
622961009,21088
640154001,21089
696941001,21090
634013022,21091
574399001,21092
701148001,21093
425639003,21094
626705002,21095
626705005,21096
730871002,21097
587283003,21098
567443001,21099
634029005,21100
503502003,21101
497787004,21102
494088014,21103
564309005,21104
646101002,21105
731383003,21106
707361002,21107
635274003,21108
487800013,21109
568163004,21110
662287001,21111
606288002,21112
533404029,21113
721949005,21114
607427006,21115
611221005,21116
598485001,21117
600662001,21118
665325002,21119
663768002,21120
293510007,21121
553181002,21122
576104005,21123
703000002,21124
586651005,21125
642230003,21126
663278004,21127
631441005,21128
631441002,21129
564420001,21130
554477007,21131
541803014,21132
678487002,21133
318914025,21134
508931035,21135
555276001,21136
652113006,21137
519797001,21138
671985001,21139
574528008,21140
706623002,21141
713986005,21142
716115001,21143
661054006,21144
685156001,21145
561106001,21146
591550001,21147
624672002,21148
675288002,21149
671931001,21150
706982009,21151
706982012,21152
463601015,21153
661108001,21154
487206001,21155
664995002,21156
664478001,21157
609475001,21158
548040006,21159
617069004,21160
563276001,21161
548040004,21162
535878010,21163
638025002,21164
697515001,21165
523404025,21166
676512002,21167
678080001,21168
591061007,21169
607046003,21170
514179003,21171
318035022,21172
674316003,21173
630994001,21174
535660003,21175
539448002,21176
615325001,21177
615021020,21178
625918002,21179
564787008,21180
492969005,21181
638629002,21182
717092001,21183
562903001,21184
625925002,21185
673924002,21186
453453019,21187
618942006,21188
687369003,21189
699361003,21190
601472003,21191
526708018,21192
556545004,21193
471566004,21194
667299002,21195
650525002,21196
488016010,21197
621336003,21198
691469001,21199
291338022,21200
625653025,21201
619230001,21202
511296001,21203
638868002,21204
615977002,21205
704962001,21206
584752004,21207
615977001,21208
606083001,21209
708359003,21210
631270001,21211
501320004,21212
419634010,21213
646547001,21214
640651003,21215
621445008,21216
551044020,21217
511817002,21218
647059001,21219
640735005,21220
539242002,21221
237347028,21222
466948017,21223
627007003,21224
466948011,21225
739092005,21226
739092003,21227
689134001,21228
513371001,21229
577398001,21230
560972001,21231
577398002,21232
492244002,21233
663825002,21234
497233006,21235
502456007,21236
675359002,21237
685816007,21238
690260002,21239
597639007,21240
421387034,21241
696947002,21242
350911008,21243
